Area,DiametroEquivalente,Excentricidad,Redondez,Compacidad
76634.0,312.3674747,0.837972551,0.88335914,0.736495322
76477.0,238.5768233,0.840737991,0.799322156,0.728088275
58931.0,238.5768233,0.866224722,0.808315604,0.70534046
79161.0,317.4758504,0.815425368,0.88335914,0.757667899
74684.0,308.3676737,0.798604842,0.856150034,0.77295999
65231.0,288.1921039,0.774798663,0.778296119,0.792898565
56192.0,267.4806096,0.861055522,0.761210223,0.711842871
43298.0,238.5768233,0.77803794,0.898441215,0.791363813
39415.0,224.0195006,0.76429307,0.904640521,0.824960523
34014.0,208.10567,0.721596669,0.88335914,0.831179864
60716.0,278.0395875,0.878486928,0.88335914,0.684584365
61531.0,279.8994506,0.809254969,0.850063029,0.8012038345
40111.0,238.5768233,0.76429307,0.919051716,0.902100829
49421.0,250.8481045,0.844896274,0.825204143,0.728262577
44529.0,238.5768233,0.714182588,0.913757247,0.835496092
34865.0,210.6928967,0.725272276,0.88335914,0.827545456
38612.0,221.7257885,0.730107511,0.914864683,0.82511577
34516.0,209.6357224,0.734775188,0.922453093,0.822679178
56778.0,268.8717071,0.687102354,0.88335914,0.851009355
42173.0,231.7246886,0.490267196,0.919048927,0.931721242
40422.0,226.8631501,0.556941396,0.9283575,0.910940173
72404.0,303.624169,0.76429307,0.787396485,0.714989012
29909.0,195.1443608,0.747354532,0.898759808,0.813905072
70573.0,299.7604617,0.815592825,0.805905684,0.759509471
39454.0,238.5768233,0.637591243,0.961746211,0.87685901
35536.0,212.7106966,0.786032625,0.886962077,0.782371119
28182.0,189.4266002,0.691147353,0.91940984,0.848290558
33938.0,207.873047,0.752975065,0.897994403,0.810488089
40556.0,227.2388677,0.778642915,0.868622854,0.789986127
30673.0,238.5768233,0.693089133,0.92742846,0.848345859
70949.0,300.5579353,0.802605922,0.884601248,0.770307671
35719.0,213.2576922,0.710866037,0.936035193,0.838099154
40000.0,225.6758334,0.684994055,0.922882773,0.852929608
41063.0,228.6548391,0.711533799,0.911607709,0.837718337
42394.0,232.331051,0.771848166,0.88335914,0.79585237
42883.0,233.667138,0.78611127,0.874995484,0.784608605
33468.0,206.4286344,0.767918861,0.895716738,0.799387516
26586.0,183.9846367,0.747441399,0.9251655,0.813500434
42106.0,231.5405456,0.745598154,0.904700139,0.81505197
47496.0,245.914183,0.608336759,0.949101933,0.890140017
37092.0,238.5768233,0.554118968,0.934121761,0.911769493
41301.0,229.3165202,0.60331037,0.88335914,0.891293497
42021.0,231.3067204,0.744001254,0.88335914,0.814909185
56131.0,267.3353865,0.816547909,0.88335914,0.759089533
70124.0,298.8053712,0.797858121,0.860564304,0.772129439
73076.0,305.0299214,0.824566996,0.843626859,0.749262744
64388.0,286.3238513,0.807944801,0.854607701,0.7647472
33128.0,205.3774078,0.734516603,0.920720286,0.823182225
45200.0,239.8967016,0.88996767,0.74492046,0.671733348
28209.0,189.5173193,0.694081325,0.936918608,0.84762656
43668.0,235.7961502,0.748018606,0.894897104,0.813656516
26757.0,184.5753789,0.695458564,0.923444418,0.846960159
29070.0,192.3878207,0.738916709,0.918174505,0.820220257
38945.0,222.6798466,0.704136984,0.905182156,0.841586215
41993.0,231.2296439,0.75164744,0.914391626,0.811545401
54113.0,262.485831,0.875368764,0.803963075,0.693221098
28929.0,191.9206784,0.788570125,0.895901637,0.782582895
31539.0,200.3913721,0.706001443,0.88335914,0.838345059
66242.0,290.4168279,0.873901509,0.800106993,0.695723862
29842.0,194.925664,0.696059874,0.922191895,0.845913434
31918.0,201.5918148,0.717038104,0.915516174,0.83367148
54064.0,262.366962,0.789829609,0.850241125,0.774475304
42490.0,232.5939558,0.785059167,0.896780728,0.783469964
27765.0,188.019935,0.689589384,0.936676214,0.849768828
65666.0,289.1514274,0.864957536,0.793196409,0.706958004
50702.0,254.0783174,0.891974902,0.768788206,0.669390923
52502.0,258.5490719,0.834634044,0.821834244,0.739213829
44492.0,238.010449,0.75759739,0.900766925,0.80632262
76759.0,312.6221269,0.738704095,0.832152631,0.820684122
42823.0,238.5768233,0.790689691,0.844072082,0.780349005
34999.0,211.0973965,0.702408486,0.926490399,0.842995267
36609.0,238.5768233,0.76429307,0.821285574,0.707161692
42230.0,231.8812325,0.736305093,0.920152948,0.821975097
46028.0,242.0840139,0.770350059,0.888356236,0.796782768
45880.0,238.5768233,0.756469642,0.855944009,0.804742014
48002.0,238.5768233,0.825197168,0.88335914,0.749266089
46399.0,243.057692,0.764046403,0.901683398,0.801142652
38348.0,238.5768233,0.551645466,0.967666903,0.91310192
79187.0,317.5279827,0.810020527,0.874209476,0.763275127
34445.0,209.4199993,0.780440689,0.905767556,0.789924037
70134.0,298.8266759,0.88528232,0.88335914,0.680136836
46192.0,242.5149089,0.796084852,0.864007723,0.774452536
58910.0,273.8732217,0.810698681,0.88335914,0.763943194
51052.0,254.9537708,0.738958873,0.89091448,0.819773395
36856.0,216.6252909,0.578326174,0.88335914,0.902878285
35476.0,212.5310474,0.771036014,0.881085662,0.796441403
42633.0,238.5768233,0.590080366,0.939827286,0.897222419
36033.0,214.1929983,0.721148843,0.934779712,0.831707956
34243.0,208.8050328,0.706818765,0.940556188,0.839738187
43693.0,238.5768233,0.854136318,0.821279714,0.718472452
35067.0,211.3023689,0.789146501,0.889484481,0.782668693
35804.0,213.5112846,0.578769272,0.962363431,0.90247279
35197.0,211.6936755,0.760409089,0.900138245,0.804521993
26437.0,183.4683456,0.751855947,0.917020661,0.810558292
52462.0,258.450562,0.863891766,0.807323274,0.70812842
35901.0,213.8003108,0.589478311,0.962084031,0.898220798
37083.0,217.2913759,0.539459114,0.937618578,0.916221393
52836.0,259.370169,0.758920721,0.763366576,0.806345785
46063.0,242.1760375,0.794569225,0.840469711,0.775086786
32797.0,204.3488129,0.7412182,0.88335914,0.81795518
63608.0,284.584295,0.626417469,0.845231029,0.881726909
39255.0,223.5643494,0.811738605,0.866845672,0.762160362
62608.0,282.3384165,0.801945599,0.78211054,0.771571593
74322.0,307.6194231,0.799800864,0.838323421,0.771196302
34882.0,210.7442569,0.588969591,0.947786227,0.898607117
51846.0,238.5768233,0.888275858,0.88335914,0.675759757
45125.0,239.6975896,0.837098472,0.844587598,0.738319422
74967.0,308.9513699,0.828501833,0.838830021,0.745126582
27586.0,238.5768233,0.728338678,0.918617548,0.825921319
52141.0,257.6586562,0.882191276,0.779359254,0.68332158
48545.0,248.6149909,0.879349254,0.769247403,0.688705245
45631.0,238.5768233,0.823299986,0.810817854,0.748742208
53184.0,260.2229274,0.799112199,0.864694955,0.772712607
65761.0,289.3605116,0.815992242,0.826606879,0.758637905
30879.0,198.2835442,0.747549831,0.905490581,0.814598438
52736.0,259.1246044,0.839843097,0.840029493,0.730342179
52187.0,257.7722873,0.720587066,0.688553245,0.828333329
38585.0,221.6482525,0.743629954,0.896300352,0.816541767
56248.0,238.5768233,0.751258776,0.825293099,0.810027061
75510.0,238.5768233,0.828396802,0.830768381,0.746710521
26582.0,238.5768233,0.736802116,0.874254495,0.817958252
51453.0,255.9531096,0.887104961,0.88335914,0.675663139
39528.0,224.3403948,0.549207826,0.961288748,0.913973731
44344.0,237.6142554,0.583674518,0.934522225,0.900089708
44591.0,238.2751026,0.78375258,0.870727009,0.787242983
64474.0,286.5150021,0.823000671,0.837953174,0.750720885
75018.0,238.5768233,0.813173049,0.869399604,0.760669527
65458.0,288.6931141,0.831168689,0.796963049,0.738910251
42528.0,232.6979402,0.58840543,0.958226248,0.898539563
26605.0,184.0503683,0.764873221,0.891779276,0.800964521
50552.0,238.5768233,0.640395779,0.96063825,0.875847086
42247.0,231.9279005,0.768048315,0.886234202,0.798666599
68187.0,294.6495967,0.788761841,0.77293059,0.781364339
68374.0,295.0533522,0.822861059,0.8426819,0.752470676
61491.0,279.8084574,0.867791634,0.88335914,0.700247512
43197.0,234.5210622,0.735458821,0.88335914,0.822209466
35246.0,211.8409804,0.627256068,0.948679991,0.882338556
48082.0,247.4265624,0.734716674,0.88335914,0.821949173
37506.0,218.5271662,0.625246025,0.88335914,0.882652955
48492.0,248.4792386,0.865261038,0.794351204,0.7070282
35554.0,238.5768233,0.749108371,0.88335914,0.812939085
59527.0,275.3037057,0.871454945,0.814462389,0.69919495
38542.0,221.5247131,0.754441554,0.922299421,0.809285501
36662.0,216.0544103,0.804466088,0.889361568,0.768736104
34561.0,209.7723335,0.782589056,0.889574564,0.786422286
50769.0,254.2461375,0.851745585,0.821422976,0.721647381
32143.0,202.301109,0.723133032,0.930811218,0.830643976
73094.0,305.0674864,0.727417341,0.829424691,0.826637878
43922.0,236.4809237,0.76175252,0.88335914,0.803151174
70015.0,298.5730509,0.798925093,0.875982897,0.769889024
45968.0,241.9261776,0.872386519,0.816648687,0.697935425
45320.0,240.2149374,0.774074871,0.881999928,0.79386633
45576.0,240.8924355,0.797521597,0.884413577,0.775587314
34305.0,208.9939774,0.667370614,0.93861712,0.862028602
47314.0,245.4425713,0.817188823,0.866855894,0.758461052
32117.0,202.2192732,0.733946076,0.914777994,0.822882962
61570.0,279.9881404,0.860163059,0.88335914,0.7105372
42178.0,231.7384248,0.76429307,0.950271456,0.854062427
50675.0,254.0106571,0.766158881,0.893302864,0.800335179
35608.0,212.9260757,0.61857737,0.941750475,0.885754642
43170.0,234.4477578,0.766996239,0.884223948,0.798549308
28154.0,189.3324751,0.764611007,0.903045302,0.801954608
59135.0,274.395737,0.767796508,0.655584249,0.799615468
70983.0,300.629943,0.806522115,0.88335914,0.767081658
34402.0,209.289242,0.721839245,0.914678277,0.831413308
42716.0,233.2117072,0.780785204,0.88846864,0.789819772
63975.0,285.4040993,0.818532237,0.827133422,0.754236879
37338.0,218.0371944,0.710498472,0.88335914,0.83766691
50908.0,254.5939488,0.85475966,0.832138868,0.718550635
71843.0,302.4456127,0.810761569,0.844772469,0.76088851
57385.0,270.3051077,0.872342021,0.781575631,0.696758655
63905.0,285.2479152,0.766915955,0.756573327,0.799670742
48467.0,248.4151787,0.753112627,0.889023499,0.809002578
29099.0,238.5768233,0.723023595,0.912568376,0.828935386
65911.0,289.6903375,0.76429307,0.846821486,0.762054311
43435.0,235.1662383,0.75518575,0.870070338,0.807297118
77101.0,313.3177974,0.825099217,0.855657755,0.746833798
46739.0,243.9465988,0.756942841,0.894782883,0.806012249
42680.0,238.5768233,0.801834066,0.88335914,0.769963564
42234.0,238.5768233,0.763127732,0.883323178,0.8012038345
47940.0,247.0609313,0.653199406,0.824570213,0.869462035
45838.0,241.5838452,0.723635149,0.886103024,0.827705865
40710.0,227.6698967,0.5822343,0.963013259,0.8012038345
38866.0,222.4538787,0.615751253,0.921687651,0.886896004
34460.0,209.4655931,0.68393326,0.942585439,0.8533679
29702.0,194.4678918,0.672635329,0.936902945,0.858778004
33291.0,205.882048,0.704116738,0.908166858,0.840153436
61911.0,280.7624146,0.880062273,0.801829989,0.686813256
80479.0,320.1078651,0.806280257,0.853272909,0.767718852
74172.0,307.3088406,0.807397059,0.775391983,0.767254267
41130.0,228.8413041,0.739546771,0.916000209,0.820230734
49748.0,251.6766196,0.809197417,0.874527913,0.764290595
44737.0,238.6648644,0.583112518,0.960080176,0.900704382
29081.0,192.4242168,0.705077882,0.924336388,0.840705668
43028.0,234.0618532,0.802541544,0.807032008,0.770140849
49766.0,251.7221468,0.773394713,0.888575338,0.795154857
30907.0,198.3734221,0.767234193,0.903706173,0.800152595
47679.0,238.5768233,0.76429307,0.890230847,0.830976218
25061.0,238.5768233,0.764900793,0.89133991,0.801827742
35444.0,212.4351723,0.773758062,0.868136777,0.792430371
54282.0,262.8953955,0.763282539,0.882097289,0.802683513
34727.0,210.275509,0.757000536,0.894745993,0.806809107
65781.0,289.4045101,0.865833812,0.765357634,0.70635763
67548.0,293.2657238,0.776939885,0.88335914,0.792977914
40674.0,227.5692098,0.730271295,0.912687001,0.825191453
37899.0,219.6690818,0.734821003,0.926830726,0.821651687
42794.0,238.5768233,0.586181295,0.88335914,0.899441793
39383.0,223.9285444,0.570815106,0.961386125,0.905534103
39998.0,225.6701915,0.59025779,0.968435252,0.898004153
72336.0,303.4815574,0.817545751,0.839755416,0.752357932
49129.0,250.1059487,0.570337414,0.95249144,0.905612997
53444.0,260.8582263,0.895640265,0.753550541,0.663417826
39273.0,223.6156002,0.627904183,0.927586803,0.88108337
42530.0,232.7034117,0.726510576,0.888894651,0.827499288
43415.0,235.1120899,0.76429307,0.891608235,0.822621747
32540.0,203.5465912,0.761136875,0.911723027,0.804570995
30322.0,196.487072,0.746668304,0.88335914,0.814268646
33176.0,205.5261422,0.732134595,0.91797065,0.824116715
55758.0,266.4456615,0.842978957,0.794246974,0.730725961
39797.0,225.1024526,0.789981826,0.876788474,0.781976538
27509.0,187.1511331,0.748938551,0.909093608,0.81327735
67162.0,292.4265964,0.771699928,0.800527297,0.7964808
33078.0,238.5768233,0.510582618,0.977167183,0.926985107
36346.0,215.1212786,0.696152822,0.88335914,0.845414003
64116.0,285.7184395,0.868339958,0.79200204,0.702695486
65686.0,289.1954577,0.73799004,0.800153215,0.820526635
69561.0,297.6034542,0.640872466,0.858804028,0.875548071
66642.0,291.2923441,0.705171872,0.790151277,0.839508265
68551.0,295.4350081,0.76429307,0.819138637,0.82993187
31321.0,199.6976109,0.755141715,0.912823571,0.808880242
59936.0,276.2478694,0.476527657,0.884123713,0.935061418
51735.0,256.6535561,0.754895994,0.878947785,0.807402732
38013.0,238.5768233,0.749329626,0.902986787,0.813311175
74783.0,308.5719898,0.785676688,0.856321192,0.781013869
41293.0,238.5768233,0.706803587,0.919821374,0.840541897
32541.0,203.5497188,0.709039055,0.88335914,0.835462367
39313.0,223.7294487,0.539383669,0.966632808,0.91694777
41372.0,229.5135431,0.767581991,0.88335914,0.800095856
75110.0,309.2458928,0.842606387,0.817738476,0.8012038345
45471.0,240.6147862,0.801230983,0.885813695,0.772917432
43479.0,235.2853208,0.536402925,0.969041895,0.918323523
63888.0,285.2099718,0.797943887,0.737134719,0.775370166
78152.0,315.4460602,0.721465159,0.824479144,0.831372056
75698.0,310.4540015,0.827120379,0.848360172,0.747525345
63965.0,285.3817925,0.87115184,0.88335914,0.697105139
32323.0,202.8667587,0.713105002,0.920055252,0.836790476
28332.0,189.9300471,0.774025611,0.899113301,0.793722082
72943.0,304.7522143,0.797697642,0.850060637,0.772135741
29507.0,193.8284789,0.706460081,0.88335914,0.839691578
76673.0,312.4469485,0.67005531,0.855772879,0.860599922
49664.0,251.4640506,0.806750991,0.857102574,0.764363983
73353.0,305.6074939,0.76474978,0.820844809,0.800498899
30008.0,195.4670618,0.498615976,0.903936374,0.928328835
54133.0,262.5343335,0.8441866,0.80532291,0.729357882
65345.0,288.4438213,0.772267323,0.88335914,0.79593391
33263.0,205.7954494,0.811477467,0.807831848,0.758443949
31344.0,199.7709195,0.76429307,0.891879833,0.80733678
36345.0,215.1183192,0.755863139,0.909323974,0.807563591
38799.0,222.262055,0.729942573,0.88335914,0.825123876
32990.0,204.9491951,0.716829795,0.921549635,0.834339856
67349.0,292.833417,0.813391493,0.842617521,0.76028177
34591.0,209.8633581,0.673684524,0.88335914,0.858439853
35996.0,214.0829994,0.561090618,0.95918178,0.909661902
63659.0,284.69836,0.869726569,0.797681185,0.697624365
57949.0,271.6301868,0.858730398,0.78280907,0.713153133
53527.0,238.5768233,0.896193283,0.750434959,0.665329746
31472.0,200.1784078,0.774752002,0.842702826,0.794350765
40917.0,228.2479846,0.714166375,0.906550927,0.836042425
33006.0,204.9988888,0.539249994,0.88335914,0.917107114
32283.0,238.5768233,0.757529998,0.889519603,0.806460393
67792.0,293.7949203,0.846148268,0.752098767,0.8012038345
36753.0,216.3223821,0.663108155,0.945264347,0.864128436
46318.0,242.8454431,0.78224882,0.877191287,0.787844776
44280.0,237.4427237,0.731422077,0.899093165,0.824448681
44934.0,239.1897692,0.78669315,0.875590123,0.782374596
74477.0,307.9400292,0.833917744,0.802941232,0.736430218
34738.0,210.3088094,0.740645292,0.91303111,0.818522324
34945.0,210.9344825,0.591031959,0.963309985,0.897632113
40873.0,228.1252286,0.457514036,0.963410763,0.942677129
62622.0,282.3699821,0.860190692,0.752255809,0.711986846
29990.0,238.5768233,0.730594064,0.88335914,0.8012038345
33374.0,206.1385373,0.653640001,0.948386327,0.869243982
47252.0,238.5768233,0.796021946,0.883399236,0.776212317
43267.0,234.711004,0.78423779,0.88333491,0.785607269
44392.0,237.742823,0.898015672,0.774516607,0.661290109
70448.0,299.4948738,0.819607262,0.838183404,0.754543109
57469.0,270.5028713,0.835467682,0.88335914,0.737066654
45479.0,240.6359517,0.79811215,0.875801221,0.774778582
52271.0,257.9796586,0.865801947,0.818916447,0.70633056
35809.0,213.5261924,0.539202072,0.88335914,0.917259465
35822.0,213.5649479,0.564955654,0.940983282,0.907222327
60237.0,276.9406623,0.800377774,0.815345755,0.772015652
37982.0,219.9094914,0.750142144,0.919110736,0.812398491
49854.0,251.9446055,0.738641137,0.879653088,0.819042584
67467.0,293.0898367,0.828822991,0.828607538,0.745147169
44660.0,238.5768233,0.729290011,0.91625106,0.826210919
43268.0,234.7137163,0.82206888,0.835828787,0.8012038345
35715.0,238.5768233,0.791619982,0.88335914,0.779805835
37606.0,218.8182952,0.414194161,0.96246055,0.95285947
47464.0,245.8313278,0.853407547,0.824845555,0.719508454
35764.0,213.3919846,0.383946726,0.88335914,0.960693225
40619.0,227.4152965,0.735314443,0.88335914,0.82260513
66884.0,238.5768233,0.725752906,0.803679985,0.827530404
31601.0,200.5882421,0.782606086,0.8938744,0.787529832
28653.0,191.0029651,0.776012521,0.88335914,0.793060833
35689.0,213.168117,0.744506407,0.876686457,0.81592562
49946.0,238.5768233,0.748048471,0.88335914,0.81422619
48230.0,247.8070686,0.856481286,0.817951691,0.715889853
41239.0,238.5768233,0.883968951,0.780062209,0.681537796
35546.0,212.7406234,0.763839079,0.901378309,0.8012038345
47344.0,245.5203719,0.820302557,0.868552482,0.755306092
73154.0,238.5768233,0.718879771,0.799928332,0.829653728
36243.0,214.816249,0.712287138,0.915255105,0.836299611
44285.0,237.4561291,0.804208355,0.847392854,0.768603227
61083.0,278.8786315,0.867355873,0.813559769,0.699626324
42714.0,233.2062476,0.641303429,0.951044266,0.875164174
39887.0,225.3568409,0.754418503,0.858000182,0.807345569
59795.0,275.9227402,0.870924261,0.88335914,0.698943713
45240.0,240.0028271,0.766994339,0.886358663,0.800063602
39754.0,224.98081,0.604068046,0.960214957,0.891162335
31507.0,200.289686,0.666607063,0.95240593,0.862274032
41780.0,238.5768233,0.593441243,0.947951526,0.896752184
45805.0,241.4968682,0.879135564,0.779563187,0.688812267
28809.0,238.5768233,0.768064384,0.895223994,0.798787798
26679.0,184.3061524,0.747976554,0.907278969,0.813850451
49425.0,250.8582558,0.761313898,0.903689408,0.803269293
49896.0,252.0507098,0.76429307,0.870441439,0.79017693
30480.0,196.9983282,0.747673193,0.88289456,0.813444687
70873.0,300.3969145,0.832801757,0.88335914,0.738230452
39491.0,224.2353738,0.829370194,0.820486636,0.745405611
67516.0,293.1962502,0.650607121,0.836738096,0.869665887
45297.0,240.1539749,0.867884177,0.780152474,0.70312984
38091.0,220.2248113,0.742252421,0.901034918,0.816495082
26564.0,183.908497,0.714990494,0.90903587,0.834562243
37165.0,217.5314866,0.536990234,0.973762446,0.917915316
51145.0,255.1858862,0.87533986,0.88335914,0.693118987
41246.0,229.1637804,0.76429307,0.773996509,0.727182479
57343.0,270.2061717,0.775420767,0.691054089,0.791205019
42780.0,238.5768233,0.851039823,0.837439778,0.723467494
33547.0,206.6721244,0.353836994,0.88335914,0.966868717
30619.0,197.4470097,0.652694567,0.88335914,0.8012038345
29694.0,194.4417009,0.750035805,0.923325897,0.812052492
48217.0,247.7736692,0.829442106,0.833489315,0.742238011
38001.0,219.9644879,0.542501069,0.88335914,0.915594758
33026.0,205.060989,0.768863332,0.904666066,0.798654454
31762.0,238.5768233,0.752074849,0.910414247,0.810301199
62417.0,281.9074186,0.655956014,0.830294299,0.866815746
67085.0,292.2589175,0.777503063,0.810742208,0.790448238
36599.0,215.8686964,0.793860028,0.883438489,0.777818216
36074.0,214.314823,0.675405064,0.924193133,0.858226014
50122.0,252.6208868,0.890179487,0.791779003,0.672559061
51712.0,256.5964991,0.872874176,0.802306494,0.695623986
47998.0,247.2103389,0.735311457,0.91252205,0.821884187
37904.0,219.6835718,0.705452358,0.909714241,0.840096406
33196.0,205.5880831,0.731532771,0.88335914,0.824924778
43415.0,235.1120899,0.758247568,0.88335914,0.805931257
51167.0,255.2407643,0.797017673,0.868310101,0.773549828
47783.0,238.5768233,0.775319788,0.891709569,0.792047568
26774.0,184.6340044,0.71499263,0.889951632,0.835105576
42892.0,238.5768233,0.700164483,0.893558861,0.841160146
36746.0,216.3017806,0.617059141,0.937614142,0.886587745
48112.0,247.5037393,0.610989798,0.972625846,0.889097815
41086.0,228.7188666,0.879844156,0.792390513,0.686781867
56905.0,269.1722428,0.863880221,0.777611957,0.702963617
49362.0,250.6983255,0.80402162,0.886150963,0.769546831
54471.0,263.3526746,0.854540566,0.81472093,0.718031881
43290.0,234.7733799,0.502937901,0.96536172,0.928854856
28746.0,191.3126863,0.764586924,0.897775474,0.799895149
64919.0,238.5768233,0.903356644,0.766557443,0.654380088
71010.0,238.5768233,0.71341304,0.854126517,0.834693071
66832.0,291.7072938,0.836593355,0.813148992,0.736280883
73528.0,238.5768233,0.847544952,0.812257372,0.727943428
54460.0,263.3260823,0.865008237,0.816873641,0.707297347
32849.0,204.5107474,0.76429307,0.935962647,0.886393473
44515.0,238.0719604,0.660172545,0.85431793,0.865806192
29652.0,194.3041404,0.726049607,0.916096302,0.827863148
63317.0,283.932577,0.811023206,0.83005213,0.763925363
33666.0,207.03836,0.741117358,0.88335914,0.818301433
34853.0,210.656635,0.716534272,0.88335914,0.834234632
66540.0,291.0693376,0.835088203,0.88335914,0.739135748
79498.0,318.1509034,0.835915491,0.856517517,0.737248905
77350.0,313.8233242,0.820614848,0.870530575,0.753380334
35884.0,213.749685,0.7494641,0.911608744,0.813104695
79763.0,318.6807271,0.823027376,0.846121405,0.74555087
76416.0,311.9228639,0.772094427,0.892076394,0.8012038345
45929.0,241.8235287,0.777779551,0.887303012,0.791178296
33605.0,206.8507068,0.768239458,0.894241964,0.798482624
52596.0,238.5768233,0.727565667,0.838288258,0.82760296
48094.0,247.4574361,0.718641608,0.898614649,0.8012038345
72224.0,303.2465216,0.763859482,0.778246328,0.80264199
58635.0,273.233235,0.896620703,0.775082199,0.664159213
79544.0,318.2429361,0.75289313,0.842878006,0.809409407
45908.0,238.5768233,0.854148211,0.84348578,0.8012038345
66166.0,290.2501813,0.770876743,0.875490917,0.796626757
46568.0,243.4999366,0.620103373,0.952326992,0.88431306
47803.0,246.7076609,0.885673432,0.794801567,0.680519797
43122.0,234.3173823,0.779529536,0.77130821,0.8012038345
67986.0,294.2149957,0.744722815,0.88335914,0.816239963
30215.0,238.5768233,0.801572791,0.88335914,0.772329722
63650.0,284.6782342,0.868914438,0.807573949,0.700181147
76799.0,238.5768233,0.79109982,0.884732015,0.780768436
45812.0,238.5768233,0.736222802,0.911130349,0.819294094
49738.0,251.6513232,0.778897275,0.883110378,0.788916578
39989.0,225.6448009,0.551691071,0.972808422,0.912945799
28123.0,189.2282107,0.756633466,0.913700497,0.807577536
45126.0,239.7002455,0.756465061,0.897231745,0.804148382
38377.0,221.050026,0.582878528,0.967337417,0.900985989
42453.0,232.4926631,0.585133318,0.9666135,0.899891993
76288.0,311.6615125,0.827467451,0.851713345,0.747792416
29070.0,238.5768233,0.774387416,0.89994047,0.795184157
65496.0,288.7768987,0.781658155,0.843060777,0.788611195
31080.0,198.9278388,0.731718067,0.88335914,0.823686034
45886.0,241.7103013,0.611525468,0.937274801,0.888292055
61320.0,279.4191276,0.732292245,0.817207611,0.823876777
35683.0,213.1501975,0.586208483,0.915231552,0.898745712
44164.0,238.5768233,0.780183164,0.885124759,0.789270064
38498.0,238.5768233,0.76429307,0.916477485,0.836873498
34259.0,208.8538091,0.537585123,0.940967839,0.917857473
39834.0,225.2070692,0.650619884,0.956558592,0.871219673
63137.0,283.5287025,0.870921904,0.782836806,0.699504432
39833.0,225.2042424,0.779821764,0.89069939,0.790353462
49332.0,250.6221323,0.809620823,0.886239373,0.764597777
32145.0,202.3074026,0.757386714,0.900050826,0.807024779
40253.0,226.3884083,0.791185252,0.88335914,0.780082697
29307.0,193.1704722,0.759926995,0.913046508,0.805664547
43485.0,235.3015546,0.617318228,0.950783093,0.886147593
42140.0,231.6340096,0.76429307,0.870908369,0.799682811
33641.0,206.9614735,0.773804322,0.88335914,0.794404765
36365.0,215.1774989,0.585675315,0.958939671,0.899793794
41900.0,238.5768233,0.747580606,0.897790521,0.814038437
72980.0,238.5768233,0.823402427,0.821054955,0.746249021
44396.0,237.7535338,0.783274704,0.88523871,0.787064227
39334.0,223.789196,0.503735267,0.968975389,0.928427256
59658.0,238.5768233,0.669151851,0.854866376,0.860617027
35773.0,213.4188329,0.736406763,0.913127863,0.821686453
68638.0,295.6224211,0.566646208,0.851072547,0.904229875
36851.0,216.6105964,0.726299514,0.924139222,0.82801242
34790.0,210.4661582,0.738492307,0.888360278,0.818841295
53232.0,260.34033,0.828216139,0.862572673,0.746427284
36911.0,216.786865,0.450449738,0.972078313,0.944528467
26813.0,184.7684278,0.76429307,0.952095418,0.876789035
30609.0,238.5768233,0.729154384,0.912664901,0.826489946
29037.0,192.2785913,0.7592172,0.893142364,0.806193387
51107.0,255.0910689,0.760028532,0.816926298,0.803789994
64439.0,286.4372235,0.885498863,0.790458721,0.679813279
55976.0,266.9660217,0.883786849,0.787563551,0.681897946
39900.0,225.3935621,0.800286914,0.88335914,0.771667248
33594.0,238.5768233,0.75741888,0.88335914,0.807147782
38016.0,220.0078965,0.561721907,0.967955047,0.908900922
59411.0,275.0353334,0.849183198,0.807512478,0.719487819
62761.0,282.683192,0.773712627,0.747976996,0.8012038345
52313.0,258.0832817,0.843549607,0.88335914,0.732188358
31293.0,199.6083292,0.722796614,0.929525434,0.830514462
36654.0,216.0308364,0.651905723,0.939063093,0.869315279
50108.0,252.5856035,0.897420563,0.88335914,0.662348096
61669.0,280.2131501,0.782333963,0.818906109,0.788236161
47499.0,245.9219493,0.743685215,0.905026728,0.816142119
35294.0,238.5768233,0.778113532,0.899995283,0.790519213
76452.0,311.9963296,0.827962386,0.823175194,0.744196592
25583.0,238.5768233,0.769821474,0.88709726,0.8012038345
39764.0,225.0091048,0.608599179,0.957660974,0.890216159
75526.0,310.1010962,0.734729212,0.846015434,0.822428082
37308.0,217.9495835,0.562882138,0.959876385,0.907753865
35001.0,238.5768233,0.71889734,0.943684222,0.832759073
31494.0,200.2483613,0.694503474,0.935967861,0.847457263
68315.0,294.9260238,0.849017576,0.827548844,0.723136352
46230.0,242.6146413,0.874923141,0.793651366,0.691933117
37329.0,218.0109148,0.730259851,0.88335914,0.824424423
79508.0,318.1709128,0.796279082,0.795998924,0.8012038345
27426.0,238.5768233,0.739785464,0.88335914,0.818437045
47134.0,244.9752492,0.885706151,0.78228301,0.679025012
71717.0,302.180278,0.847558349,0.797934603,0.727086658
29607.0,238.5768233,0.699761808,0.88335914,0.844613087
36775.0,216.3871167,0.76429307,0.88335914,0.884155016
33238.0,205.7180983,0.741574394,0.914906599,0.818473419
45813.0,241.5179564,0.619458902,0.93173331,0.885386223
44364.0,237.6678337,0.792772343,0.890576635,0.77955472
50152.0,252.6964773,0.763448476,0.900113627,0.800830254
40695.0,227.6279492,0.769703702,0.889912264,0.797690935
38290.0,220.7993256,0.581762275,0.958462367,0.90137733
39753.0,224.9779803,0.717724349,0.934199649,0.833508299
43919.0,236.4728474,0.680441259,0.834222186,0.855342076
